ID,name,city,address,opening_hours,lat,lon,rating,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Кредит,Банкомат,Расположение,Вклад,load_time
1508016306,Альфа-Банк,Пермь,"Автозаводская ул., 44А, Пермь","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",58.006693,55.949339,"4,6",92.0,94.0,93.0,94.0,96.0,,92.0,,2024-06-23 16:25:09
202115149010,Альфа-Банк,Пермь,"ул. Мира, 70, Пермь","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",57.979178,56.188031,"4,4",82.0,80.0,85.0,80.0,80.0,75.0,89.0,92.0,2024-06-23 16:25:09
1001810141,Альфа-Банк,Пермь,"Советская ул., 45, Пермь","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': выходной, 'sun': выходной",58.014812,56.238613,"4,4",87.0,86.0,86.0,86.0,84.0,82.0,100.0,70.0,2024-06-23 16:25:09
170337389437,Альфа-Банк,Качканар,"ул. Свердлова, 10, Качканар","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",58.70554,59.483267,"4,4",100.0,92.0,,,,,,,2024-06-24 04:46:34
116369825983,Альфа-Банк,Санкт-Петербург,"Большая Конюшенная ул., 19/8, Санкт-Петербург","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.938631,30.323037,"4,2",50.0,45.0,55.0,55.0,43.0,38.0,89.0,72.0,2024-06-24 07:29:12
23326474020,Альфа-Банк,Санкт-Петербург,"7-я линия Васильевского острова, 54, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.943616,30.277564,"4,2",64.0,61.0,68.0,62.0,59.0,47.0,93.0,78.0,2024-06-24 07:29:12
149084420390,Альфа-Банк,Санкт-Петербург,"Московский просп., 192-194, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.863365,30.321599,"4,3",55.0,54.0,59.0,47.0,48.0,70.0,100.0,,2024-06-24 07:29:12
1002389822,Альфа-Банк,Санкт-Петербург,"Лиговский просп., 73, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': 12:00-17:00",59.925737,30.357074,"4,3",55.0,52.0,55.0,45.0,53.0,56.0,88.0,,2024-06-24 07:29:12
1721010044,Альфа-Банк,Санкт-Петербург,"Дачный просп., 17, корп. 3, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.84391,30.249491,"4,3",63.0,62.0,67.0,44.0,73.0,47.0,77.0,80.0,2024-06-24 07:29:12
168649361395,Альфа-Банк,Санкт-Петербург,"Малый просп. Петроградской стороны, 87, Санкт-Петербург","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",59.966872,30.308034,"4,4",78.0,75.0,81.0,71.0,65.0,,,,2024-06-24 07:29:12
233849538090,Альфа-Банк,Санкт-Петербург,"Фурштатская ул., 40, Санкт-Петербург","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.945387,30.360838,"4,3",85.0,84.0,84.0,89.0,91.0,71.0,87.0,83.0,2024-06-24 07:29:12
147486959671,Альфа-Банк,Санкт-Петербург,"просп. Большевиков, 2Б, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.919355,30.472499,"4,3",59.0,58.0,63.0,46.0,64.0,75.0,91.0,,2024-06-24 07:29:12
114955861641,Альфа-Банк,Санкт-Петербург,"Ленинский просп., 130/6, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.852294,30.271123,"4,3",61.0,60.0,63.0,51.0,50.0,60.0,88.0,,2024-06-24 07:29:12
106303811229,Альфа-Банк,Санкт-Петербург,"Московский просп., 94, Санкт-Петербург","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",59.901743,30.319515,"4,3",84.0,83.0,89.0,84.0,90.0,55.0,83.0,100.0,2024-06-24 07:29:12
1217113671,Альфа-Банк,Санкт-Петербург,"ул. Академика Лебедева, 31, корп. 2, Санкт-Петербург","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.958999,30.354011,"4,2",77.0,75.0,78.0,75.0,63.0,36.0,100.0,,2024-06-24 07:29:12
29393631748,Альфа-Банк,Санкт-Петербург,"Каменноостровский просп., 41, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.968308,30.309508,"4,3",70.0,66.0,73.0,61.0,61.0,65.0,95.0,,2024-06-24 07:29:12
28477128015,Альфа-Банк,Санкт-Петербург,"Средний просп. Васильевского острова, 33, Санкт-Петербург","'mon': 10:00-19:00, 'tue': 10:00-18:00, 'wed': выходной, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.943034,30.277429,"4,7",94.0,92.0,93.0,100.0,94.0,,90.0,,2024-06-24 07:29:12
61843499886,Альфа-Банк,Санкт-Петербург,"просп. Стачек, 47Е, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.880523,30.260415,"4,3",62.0,59.0,65.0,46.0,66.0,,90.0,,2024-06-24 07:29:12
145369459040,Альфа-Банк,Санкт-Петербург,"ул. Полярников, 6, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.876337,30.438102,"4,4",67.0,67.0,73.0,66.0,44.0,56.0,92.0,,2024-06-24 07:29:12
150890656386,Альфа-Банк,Санкт-Петербург,"ул. Савушкина, 127, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.987303,30.219281,"4,4",69.0,67.0,74.0,63.0,78.0,69.0,100.0,80.0,2024-06-24 07:29:12
110155439929,Альфа-Банк,Санкт-Петербург,"просп. Науки, 14, корп. 1, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.012229,30.402942,"4,2",52.0,50.0,56.0,38.0,49.0,53.0,,75.0,2024-06-24 07:29:12
213436423192,Альфа-Банк,Санкт-Петербург,"Комендантский просп., 13, корп. 1, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.009049,30.259778,"4,4",65.0,62.0,64.0,54.0,75.0,,94.0,,2024-06-24 07:29:12
241500614569,Альфа-Банк,Санкт-Петербург,"Бухарестская ул., 74, корп. 3, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.871346,30.381625,"4,3",70.0,70.0,74.0,62.0,71.0,75.0,95.0,,2024-06-24 07:29:12
38545066257,Альфа-Банк,Санкт-Петербург,"просп. Тореза, 9, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.000263,30.364081,"4,7",86.0,83.0,87.0,86.0,94.0,64.0,100.0,,2024-06-24 07:29:12
217503515137,Альфа-Банк,Санкт-Петербург,"Дунайский просп., 31, корп. 1, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.834809,30.383628,"4,3",64.0,61.0,67.0,67.0,54.0,90.0,77.0,,2024-06-24 07:29:12
1047989075,Альфа-Банк,Санкт-Петербург,"Новочеркасский просп., 43/17, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.928217,30.41126,"4,3",67.0,65.0,69.0,61.0,56.0,67.0,85.0,,2024-06-24 07:29:12
104806149902,Альфа-Банк,Санкт-Петербург,"просп. Энгельса, 139/21, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.051499,30.335119,"4,2",49.0,50.0,57.0,35.0,72.0,63.0,89.0,58.0,2024-06-24 07:29:12
88699231578,Альфа-Банк,Санкт-Петербург,"просп. Просвещения, 84, корп. 1, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.03683,30.415554,"4,3",57.0,58.0,62.0,52.0,69.0,54.0,85.0,,2024-06-24 07:29:12
240697104736,Альфа-Банк,Санкт-Петербург,"Коломяжский просп., 15, корп. 2, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.001523,30.299438,"4,4",64.0,61.0,62.0,47.0,83.0,,92.0,87.0,2024-06-24 07:29:12
128302706783,Альфа-Банк,Санкт-Петербург,"просп. Большевиков, 21, Санкт-Петербург","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",59.905154,30.483009,"4,3",69.0,68.0,70.0,51.0,81.0,57.0,83.0,58.0,2024-06-24 07:29:12
1378806523,Альфа-Банк,Зеленоград,"Новокрюковская ул., 1824, Зеленоград","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.982079,37.168172,"4,3",51.0,49.0,57.0,35.0,37.0,44.0,58.0,,2024-06-23 19:05:02
154545673516,Альфа-Банк,Южно-Сахалинск,"ул. Ленина, 218, Южно-Сахалинск","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",46.95977,142.72899,"4,8",84.0,85.0,92.0,72.0,100.0,,91.0,,2024-06-23 20:02:06
244816750562,Альфа-Банк,Ростов-На-Дону,"Пушкинская ул., 50В, Ростов-на-Дону","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",47.222268,39.707054,"4,2",57.0,53.0,50.0,45.0,71.0,,80.0,83.0,2024-06-23 16:10:06
1120444285,Альфа-Банк,Ростов-На-Дону,"Красноармейская ул., 170, Ростов-на-Дону","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",47.227892,39.713764,"4,3",53.0,49.0,54.0,43.0,54.0,53.0,86.0,92.0,2024-06-23 16:10:06
107784315143,Альфа-Банк,Ростов-На-Дону,"Ворошиловский просп., 31, Ростов-на-Дону","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",47.219991,39.719001,"4,2",60.0,54.0,61.0,64.0,57.0,67.0,100.0,72.0,2024-06-23 16:10:06
169805377565,Альфа-Банк,Ростов-На-Дону,"просп. Королёва, 14А, Ростов-на-Дону","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",47.294494,39.709264,"4,5",68.0,65.0,64.0,60.0,75.0,76.0,93.0,,2024-06-23 16:10:06
197665628764,Альфа-Банк,Ростов-На-Дону,"площадь Гагарина, 6/87, Ростов-на-Дону","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",47.23599,39.71353,"4,3",88.0,88.0,89.0,92.0,77.0,,,,2024-06-23 16:10:06
88901059306,Альфа-Банк,Ростов-На-Дону,"Красноармейская ул., 206, Ростов-на-Дону","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",47.229813,39.72449,"4,4",70.0,65.0,70.0,67.0,70.0,50.0,100.0,,2024-06-23 16:10:06
237620570239,Альфа-Банк,Ростов-На-Дону,"просп. Космонавтов, 15, микрорайон Северный, Ростов-на-Дону","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",47.284153,39.715058,"4,3",64.0,62.0,67.0,63.0,65.0,79.0,93.0,,2024-06-23 16:10:06
209411626377,Альфа-Банк,Ростов-На-Дону,"Коммунистический просп., 27, микрорайон Западный, Ростов-на-Дону","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",47.207456,39.631541,"4,4",64.0,62.0,65.0,61.0,69.0,38.0,100.0,,2024-06-23 16:10:06
163505448051,Альфа-Банк,Асбест,"просп. Ленина, 15, Асбест","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",57.013563,61.461689,"4,3",75.0,70.0,76.0,64.0,,,,,2024-06-24 01:23:05
23974976351,Альфа-Банк,Рыбинск,"ул. Кирова, 18, Центральный микрорайон, Рыбинск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",58.050631,38.832445,"4,9",85.0,86.0,88.0,77.0,84.0,,,92.0,2024-06-23 20:13:33
167623894339,Альфа-Банк,Лебедянь,"ул. Свердлова, 67, Лебедянь","'mon': 07:00-20:00, 'tue': 07:00-20:00, 'wed': 07:00-20:00, 'thu': 07:00-20:00, 'fri': 07:00-20:00, 'sat': 07:00-20:00, 'sun': 07:00-20:00",53.02323,39.13056,,,,,,,,,,2024-06-24 14:45:26
98107144120,Альфа-Банк,Лебедянь,"ул. Льва Толстого, 80, Лебедянь","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",53.022515,39.180507,,,,,,,,,,2024-06-24 14:45:26
204656858146,Альфа-Банк,Лебедянь,"Почтовая ул., 33А, Лебедянь","'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",53.009318,39.128502,,,,,,,,,,2024-06-24 14:45:26
210350834915,Альфа-Банк,Воткинск,"ул. 1 Мая, 102, Воткинск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",57.060025,53.998818,"4,6",89.0,92.0,92.0,,,,,,2024-06-23 22:47:18
26853458298,Альфа-Банк,Дзержинск,"ул. Гайдара, 61, Дзержинск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.233345,43.436239,"4,4",74.0,72.0,77.0,73.0,85.0,,,,2024-06-23 19:42:00
49305516182,Альфа-Банк,Тольятти,"ул. Гагарина, 14, Тольятти","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",53.511665,49.421444,"4,3",66.0,66.0,76.0,56.0,63.0,68.0,92.0,,2024-06-23 16:38:49
13005923864,Альфа-Банк,Тольятти,"Тополиная ул., 8А, Тольятти","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.544936,49.345537,"4,7",81.0,79.0,80.0,76.0,87.0,90.0,100.0,73.0,2024-06-23 16:38:49
139456309578,Альфа-Банк,Тольятти,"Революционная ул., 32, Тольятти","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",53.525435,49.274399,"4,4",70.0,69.0,73.0,65.0,61.0,68.0,100.0,92.0,2024-06-23 16:38:49
22087709860,Альфа-Банк,Слюдянка,"ул. Кирова, 1/36, Слюдянка","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': 09:00-19:00",51.65558,103.71495,,,,,,,,,,2024-06-24 16:41:57
5623636275,Альфа-Банк,Нижневартовск,"ул. Ленина, 17А, Нижневартовск","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",60.936539,76.585222,"4,7",77.0,76.0,79.0,64.0,84.0,,,,2024-06-23 18:47:12
16674887178,Альфа-Банк,Нижневартовск,"просп. Победы, 11, Нижневартовск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.935831,76.557681,"4,3",94.0,94.0,94.0,,,,,,2024-06-23 18:47:12
219592418341,Альфа-Банк,Новошахтинск,"просп. Ленина, 5А, Новошахтинск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",47.753903,39.933474,"4,4",92.0,100.0,100.0,,,,,,2024-06-24 15:33:02
172085389551,Альфа-Банк,Сертолово,"ул. Молодцова, 7, корп. 2, Сертолово","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",60.142294,30.213774,,,,,,,,,,2024-06-24 16:33:21
237710404102,Альфа-Банк,Сертолово,"ул. Молодцова, 1, корп. 3, Сертолово","'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",60.140883,30.212203,,,,,,,,,,2024-06-24 16:33:21
87356755441,Альфа-Банк,Сертолово,"Сосновая ул., 3А, Сертолово","'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",60.142281,30.210073,,,,,,,,,,2024-06-24 16:33:21
50525209865,Альфа-Банк,Бугульма,"ул. Газинура Гафиатуллина, 31, Бугульма","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",54.533707,52.794394,"4,0",67.0,67.0,67.0,,,,,,2024-06-23 23:32:03
164211767851,Альфа-Банк,Улан-Удэ,"ул. Ленина, 35, Улан-Удэ","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-17:00, 'sun': выходной",51.82966,107.58408,"4,7",84.0,83.0,84.0,70.0,96.0,,100.0,92.0,2024-06-23 17:56:33
192300852723,Альфа-Банк,Улан-Удэ,"ул. Терешковой, 2, Улан-Удэ","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",51.80931,107.60095,"4,3",100.0,100.0,100.0,,,,,,2024-06-23 17:56:33
128834665278,Альфа-Банк,Донской,"Октябрьская ул., 59А, Донской","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.967383,38.320109,"4,6",94.0,88.0,94.0,,,,,,2024-06-24 01:25:03
155032218644,Альфа-Банк,Рубцовск,"просп. Ленина, 46, Рубцовск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",51.521521,81.214287,"4,3",67.0,69.0,75.0,,,,,,2024-06-23 21:02:41
118133117315,Альфа-Банк,Мончегорск,"просп. Металлургов, 34, Мончегорск","'mon': 11:00-19:00, 'tue': 11:00-19:00, 'wed': 11:00-19:00, 'thu': 11:00-19:00, 'fri': 11:00-19:00, 'sat': выходной, 'sun': выходной",67.939157,32.940422,"4,8",100.0,100.0,,,,,,,2024-06-24 04:06:36
121768233075,Альфа-Банк,Минусинск,"Абаканская ул., 48, Минусинск","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",53.694989,91.672778,,,,,,,,,,2024-06-24 15:12:11
